,node,aPDist,pIn_Degree,aEigenvector_Centrality,pDegree_Centrality,aDegree,aIn_Degree,aBetweenness_Centrality,pDegree,aDegree_Centrality,pCloseness_Centrality,pPagerank,pOut_Degree,aCloseness_Centrality,pBetweenness_Centrality,aOut_Degree,pEigenvector_Centrality,aPagerank,hallmark
5884,ZBTB18,12.512900000001158,1,3.5354304037542395e-19,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.00015862944162436498,3.489978352805639e-05,0,0.00016644474034620502,0.0,0.0,8.511410216299318e-59,4.959672972266529e-05,0
5885,ZBTB32,12.216413429855592,1,0.0002696888115875851,0.000317258883248731,2.0,1.0,2.94601312302304e-06,2,0.00033288948069241003,0.17016103106629699,4.087055523543061e-05,1,0.145871780819814,1.4641857682315902e-06,1.0,4.827841202919462e-07,5.960447662872579e-05,2
5886,ZBTB33,11.667316358795496,1,0.000790609980246774,0.000317258883248731,2.0,1.0,3.68947783157744e-06,2,0.00033288948069241003,0.185477806017844,4.4727840809639294e-05,1,0.15362879268619198,2.03863975924609e-06,1.0,1.85836823277097e-06,6.398283324938729e-05,0
5887,ZBTB4,12.512900000001158,2,8.742800443692209e-05,0.000317258883248731,2.0,2.0,0.0,2,0.00033288948069241003,0.15493747579939302,3.494737413345589e-05,0,0.131345362706567,0.0,0.0,8.049058849758159e-07,5.00332365254799e-05,0
5888,ZBTB44,12.512900000001158,3,0.00279118457422469,0.000475888324873096,3.0,3.0,0.0,3,0.0004993342210386152,0.199212680712993,4.908018932084e-05,0,0.169804556799517,0.0,0.0,5.04481692684746e-06,6.69627291171229e-05,0
5889,ZBTB5,11.696500216342494,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,0
5890,ZBTB7A,10.903317190880683,1,0.00568012960790845,0.000793147208121827,5.0,1.0,2.72564022773808e-05,5,0.000832223701731025,0.20937941812507604,5.26114142152427e-05,4,0.17860078335612498,1.43871447466846e-05,4.0,8.01330674508539e-06,9.73208337829112e-05,0
5891,ZBTB7B,12.512900000001158,2,0.0019428717374270301,0.000317258883248731,2.0,2.0,0.0,2,0.00033288948069241003,0.18920580026635103,7.018899905698078e-05,0,0.162883011865605,0.0,0.0,2.04863588936843e-06,0.000102150509895488,0
5892,ZC3H12A,12.512900000001158,1,0.00161349586590664,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.18548875241760002,5.5874269942317394e-05,0,0.16226812522219503,0.0,0.0,1.03658469512304e-06,8.948569802326259e-05,433
5893,ZC3H7A,12.512900000001158,1,3.5354304037542395e-19,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.00015862944162436498,3.41326854442302e-05,0,0.00016644474034620502,0.0,0.0,8.511410216299318e-59,4.850628947801121e-05,0
5894,ZCCHC10,12.512900000001158,1,0.000717873598618297,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.18150175970707502,3.79982091145416e-05,0,0.154387168365898,0.0,0.0,7.421974146091579e-07,5.37195613839065e-05,0
5895,ZCCHC11,12.512900000001158,1,0.0007087477092298111,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.187881718146585,3.841024010973379e-05,0,0.152914636724494,0.0,0.0,1.47379524404779e-06,5.2736655492042215e-05,0
5896,ZCCHC12,11.662701980363117,2,0.00216693356011087,0.000475888324873096,3.0,2.0,4.3325955682861394e-06,3,0.0004993342210386152,0.204741643745697,5.61556964458348e-05,1,0.172279687183922,1.1319041173708e-06,1.0,2.6658791676804002e-05,9.03915376413096e-05,0
5897,ZCCHC2,12.512900000001158,1,3.34664571487319e-06,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.130228925336128,3.56442484328545e-05,0,0.11161941915284102,0.0,0.0,4.26064254644519e-10,5.06856950223548e-05,0
5898,ZCCHC8,12.512900000001158,3,0.00123437222163759,0.000475888324873096,3.0,3.0,0.0,3,0.0004993342210386152,0.19533985205726395,4.22789498624039e-05,0,0.159549948566538,0.0,0.0,2.3797320011503305e-05,5.75116168361598e-05,0
5899,ZCRB1,12.512900000001158,1,3.4279786423506605e-07,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.162415720409722,3.51335059178066e-05,0,0.100690425898555,0.0,0.0,1.1086964461256199e-07,4.88137016910559e-05,0
5900,ZDHHC11,12.512900000001158,1,0.00120507460626005,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.188127366541212,3.86492337354383e-05,0,0.157765360791483,0.0,0.0,1.79528341666683e-06,5.46448342223067e-05,0
5901,ZEB1,11.263222366450696,8,0.00047895034144368606,0.00285532994923858,6.0,2.0,0.000329733637733448,18,0.0009986684420772304,0.22009382061957103,0.000129393105369652,10,0.151999547256185,0.0004414329086721231,4.0,1.69824053752297e-05,8.7359919877984e-05,788
5902,ZEB2,11.643157413879504,6,0.00147916030782526,0.00174492385786802,5.0,3.0,1.35938069781911e-06,11,0.000832223701731025,0.215296853329856,7.52399511849196e-05,5,0.160161926718353,4.81305675680261e-06,2.0,1.9496080117693e-05,5.670513363128921e-05,528
5903,ZFAND5,11.53122839074753,1,0.000476625005575714,0.000317258883248731,2.0,1.0,8.21667669314193e-06,2,0.00033288948069241003,0.17859597414503198,4.33533113812096e-05,1,0.14716150336998599,3.03456055246353e-06,1.0,8.10161786272307e-07,6.32730827060345e-05,16
5904,ZFHX3,10.858931918788752,0,2.71956184904173e-20,0.00111040609137056,7.0,0.0,0.0,7,0.00116511318242344,0.0,3.38707495131675e-05,7,0.0,0.0,7.0,2.6598156925935396e-60,4.81339440286171e-05,768
5905,ZFP36,12.512900000001158,7,0.0128746782602115,0.00111040609137056,7.0,7.0,0.0,7,0.00116511318242344,0.21918007406985898,6.0305582273568994e-05,0,0.19108669439661302,0.0,0.0,1.93777551814896e-05,9.3435361045988e-05,1
5906,ZFP36L1,12.512900000001158,2,0.0041034551497248105,0.000317258883248731,2.0,2.0,0.0,2,0.00033288948069241003,0.200892626808585,4.49494314353948e-05,0,0.17499654697691197,0.0,0.0,5.06688264305086e-06,6.807801267086121e-05,560
5907,ZFPM1,11.705498968214673,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,21
5908,ZFPM2,11.63109993343348,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,33
5909,ZFYVE20,11.322516375437136,6,2.71956184904173e-20,0.0023794416243654803,3.0,0.0,0.0,15,0.0004993342210386152,0.17041103068539903,0.000322281414419727,9,0.0,0.00273754253571723,3.0,2.30811844902212e-07,4.81339440286171e-05,0
5910,ZFYVE9,10.654990980196716,10,7.79766675755056e-06,0.0036484771573604092,9.0,1.0,0.000110066513323594,23,0.00149800266311585,0.22056635673303499,0.000113718115483246,13,0.117497304530638,7.75821796669711e-06,8.0,4.29789566432419e-05,5.19978513783545e-05,4
5911,ZG16B,11.600339207855159,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,0
5912,ZHX1,12.512900000001158,24,0.0270109535906889,0.0038071065989847695,24.0,24.0,0.0,24,0.0039946737683089215,0.23768887112690099,0.000165527108652574,0,0.20428959777676703,0.0,0.0,9.0829899590791e-05,0.000257774878542329,0
5913,ZHX2,11.819132334831414,1,0.000469195713912105,0.000475888324873096,3.0,1.0,7.416148846427559e-07,3,0.0004993342210386152,0.17418363355432503,9.35456769332273e-05,2,0.150465899660517,2.21031662101162e-07,2.0,5.50035236606636e-07,0.000141534908497475,0
5914,ZIC3,12.512900000001158,1,2.24036142966689e-05,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.153358772835714,3.70562880572123e-05,0,0.12541050762362502,0.0,0.0,5.2588348171288696e-08,5.306732338534461e-05,0
5915,ZIC4,12.512900000001158,6,0.00171625745186471,0.0009517766497461928,6.0,6.0,0.0,6,0.0009986684420772304,0.188977278846085,4.73196267078064e-05,0,0.164010552084921,0.0,0.0,4.13535957845317e-06,6.67040523442376e-05,0
5916,ZIM2,12.512900000001158,1,3.5354304037542395e-19,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.13994099885759698,3.60948528242838e-05,0,0.00016644474034620502,0.0,0.0,5.5023976040797e-09,4.93750955265974e-05,0
5917,ZMAT2,12.512900000001158,1,4.028475230920901e-05,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.1482030065769,3.581636228677971e-05,0,0.12691508840148802,0.0,0.0,2.57122868532288e-08,5.117232153033371e-05,0
5918,ZMAT3,12.512900000001158,1,0.00340590301289613,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.20537729806648702,4.796750577337829e-05,0,0.177267980764333,0.0,0.0,2.6834612924875893e-05,7.21211049680519e-05,128
5919,ZMIZ1,11.57811096688332,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,544
5920,ZMIZ2,11.897692661008819,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,0
5921,ZMYM3,12.512900000001158,7,0.00271832675175603,0.00111040609137056,7.0,7.0,0.0,7,0.00116511318242344,0.19125815480830102,4.9187140128583e-05,0,0.16647527042305402,0.0,0.0,4.599602616918541e-06,7.097955304772758e-05,0
5922,ZMYM4,11.740417473789602,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,0
5923,ZMYND10,11.62280059910168,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,16
5924,ZMYND11,11.571405391912451,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,896
5925,ZMYND8,11.588976601764355,5,2.71956184904173e-20,0.00174492385786802,1.0,0.0,0.0,11,0.00016644474034620502,0.21326647375219,7.85147116718447e-05,6,0.0,2.90119168949078e-05,1.0,1.21333325041122e-05,4.81339440286171e-05,16
5926,ZNF148,11.419883508071573,1,0.00340590301289613,0.000475888324873096,3.0,1.0,6.16974313530879e-06,3,0.0004993342210386152,0.20533794457551996,4.796750577337829e-05,2,0.17722664804418697,3.1508420898435797e-06,2.0,2.6834612924875893e-05,7.21211049680519e-05,0
5927,ZNF160,12.512900000001158,1,3.5354304037542395e-19,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.00015862944162436498,3.41326854442302e-05,0,0.00016644474034620502,0.0,0.0,8.511410216299318e-59,4.850628947801121e-05,0
5928,ZNF184,12.512900000001158,1,0.00156056175452335,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.18691521827147398,3.91932593377549e-05,0,0.162054185579448,0.0,0.0,3.2309736492814602e-06,5.52437335642335e-05,0
5929,ZNF197,11.68952607755071,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,0
5930,ZNF202,11.746713979031712,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,0
5931,ZNF213,12.512900000001158,2,0.000147982336196632,0.000317258883248731,2.0,2.0,0.0,2,0.00033288948069241003,0.161446226634106,4.02703968989666e-05,0,0.13919321979667001,0.0,0.0,9.821671978397431e-08,5.85375044945577e-05,0
5932,ZNF217,11.325658379098298,25,2.71956184904173e-20,0.008248730964467009,2.0,0.0,0.0,52,0.00033288948069241003,0.203720835550251,0.000177534088591682,27,0.0,0.0,2.0,8.58604740762166e-06,4.81339440286171e-05,0
5933,ZNF221,12.512900000001158,1,0.00156056175452335,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.18691521827147398,3.91932593377549e-05,0,0.162054185579448,0.0,0.0,3.2309736492814602e-06,5.52437335642335e-05,0
5934,ZNF223,12.512900000001158,2,0.00027341669427131,0.000317258883248731,2.0,2.0,0.0,2,0.00033288948069241003,0.180346103260529,4.004611582406221e-05,0,0.14176959784200902,0.0,0.0,5.42166583636647e-06,6.321056238233001e-05,0
5935,ZNF224,12.512900000001158,1,0.000219093121978706,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.166497726250151,4.08657975659008e-05,0,0.143615371274103,0.0,0.0,1.1445801602999599e-07,6.08449117304563e-05,0
5936,ZNF248,12.512900000001158,1,3.5354304037542395e-19,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.00015862944162436498,3.41326854442302e-05,0,0.00016644474034620502,0.0,0.0,8.511410216299318e-59,4.850628947801121e-05,0
5937,ZNF259,11.67707919787017,6,2.71956184904173e-20,0.0019035532994923895,1.0,0.0,0.0,12,0.00016644474034620502,0.203191271895453,0.000119437239995235,6,0.0,3.06709877887989e-05,1.0,8.141822419356689e-06,4.81339440286171e-05,0
5938,ZNF267,12.50964090530986,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,0
5939,ZNF274,10.859028141121952,11,0.0008316974543749481,0.00317258883248731,11.0,7.0,1.9737133301200896e-05,20,0.0018308921438082602,0.199018804863117,8.551964120757371e-05,9,0.154613946756516,1.4918115634046499e-05,4.0,5.6710102617107685e-06,7.79148406712442e-05,0
5940,ZNF277,12.512900000001158,1,3.5354304037542395e-19,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.00015862944162436498,4.8277225721611296e-05,0,0.00016644474034620502,0.0,0.0,8.511410216299318e-59,6.861294374529102e-05,64
5941,ZNF280D,12.512900000001158,2,8.742800443692209e-05,0.000317258883248731,2.0,2.0,0.0,2,0.00033288948069241003,0.15493080263737302,3.5142786653454904e-05,0,0.13133867948452901,0.0,0.0,8.049058849758159e-07,5.03110180512184e-05,16
5942,ZNF295,12.512900000001158,1,4.07875900043606e-08,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.124366732666108,4.11450746553315e-05,0,0.0916846896568555,0.0,0.0,3.09562962080373e-10,5.71347823782191e-05,0
5943,ZNF318,11.897692661008819,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,512
5944,ZNF319,12.512900000001158,1,3.75420172712199e-06,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.133071299779318,3.55014358281849e-05,0,0.115077978952718,0.0,0.0,4.6416300865937505e-09,5.04811138299704e-05,0
5945,ZNF32,12.512900000001158,2,1.92504679679228e-05,0.000317258883248731,2.0,2.0,0.0,2,0.00033288948069241003,0.146829804303625,3.58337424199265e-05,0,0.12366802740079799,0.0,0.0,1.3779538669405202e-08,5.09109791672304e-05,0
5946,ZNF345,12.512900000001158,1,3.5354304037542395e-19,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.00015862944162436498,3.41326854442302e-05,0,0.00016644474034620502,0.0,0.0,8.511410216299318e-59,4.850628947801121e-05,0
5947,ZNF346,12.512900000001158,2,1.3775692694862301e-06,0.000317258883248731,2.0,2.0,0.0,2,0.00033288948069241003,0.139420308345976,5.02840418797867e-05,0,0.10712592105870301,0.0,0.0,1.48480174389838e-08,6.33522196118351e-05,128
5948,ZNF384,11.080781644200702,0,2.71956184904173e-20,0.000475888324873096,3.0,0.0,0.0,3,0.0004993342210386152,0.0,3.38707495131675e-05,3,0.0,0.0,3.0,2.6598156925935396e-60,4.81339440286171e-05,0
5949,ZNF385A,11.368451173240466,1,0.00459944959594631,0.000475888324873096,3.0,1.0,1.77965619342987e-07,3,0.0004993342210386152,0.20344419754791898,4.7081084248670505e-05,2,0.17698348875483497,1.177285882723e-07,2.0,4.216604224398069e-06,7.335123291739809e-05,898
5950,ZNF396,12.512900000001158,5,0.0018813821496189895,0.000793147208121827,5.0,5.0,0.0,5,0.000832223701731025,0.19595703958351102,5.3121109151283005e-05,0,0.163480845392961,0.0,0.0,2.77809889775498e-06,6.88942915899806e-05,0
5951,ZNF397,12.512900000001158,4,0.00213944219651638,0.000634517766497462,4.0,4.0,0.0,4,0.0006657789613848201,0.19935620569909804,5.848516605075329e-05,0,0.16651822901164098,0.0,0.0,2.5078155362703e-05,7.966401138516801e-05,0
5952,ZNF410,12.512900000001158,2,0.000654877339242283,0.000317258883248731,2.0,2.0,0.0,2,0.00033288948069241003,0.18371723062484802,4.36673799852861e-05,0,0.15353313513618,0.0,0.0,2.25164319386908e-05,5.96806147901636e-05,0
5953,ZNF414,12.512900000001158,2,6.79890462260431e-19,0.000317258883248731,2.0,2.0,0.0,2,0.00033288948069241003,0.000317258883248731,3.73341246016621e-05,0,0.00033288948069241003,0.0,0.0,1.6756838863339293e-58,5.30571783039387e-05,0
5954,ZNF420,11.583363338326151,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,128
5955,ZNF461,11.98793206856417,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,0
5956,ZNF471,12.512900000001158,1,4.028475230920901e-05,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.1482030065769,3.581636228677971e-05,0,0.12691508840148802,0.0,0.0,2.57122868532288e-08,5.117232153033371e-05,0
5957,ZNF485,12.512900000001158,1,3.5354304037542395e-19,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.00015862944162436498,3.64901088237937e-05,0,0.00016644474034620502,0.0,0.0,8.511410216299318e-59,5.18573985225579e-05,0
5958,ZNF496,12.512900000001158,1,3.5354304037542395e-19,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.00015862944162436498,3.5180429168480605e-05,0,0.00016644474034620502,0.0,0.0,8.511410216299318e-59,4.99956712755875e-05,0
5959,ZNF502,12.512900000001158,1,3.75420172712199e-06,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.133071299779318,3.55014358281849e-05,0,0.115077978952718,0.0,0.0,4.6416300865937505e-09,5.04811138299704e-05,0
5960,ZNF519,12.512900000001158,1,0.000299877158778767,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.16451035285989699,3.70904717665221e-05,0,0.14316928658879902,0.0,0.0,1.2733922590051804e-07,5.42302094702054e-05,0
5961,ZNF521,11.85306418705315,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,0
5962,ZNF565,12.512900000001158,1,4.55521174794682e-06,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.148355812085393,3.87082803133548e-05,0,0.11609242906851899,0.0,0.0,1.60904744325675e-08,5.583974764003629e-05,0
5963,ZNF597,12.512900000001158,1,3.5354304037542395e-19,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.00015862944162436498,3.5180429168480605e-05,0,0.00016644474034620502,0.0,0.0,8.511410216299318e-59,4.99956712755875e-05,0
5964,ZNF606,12.512900000001158,6,0.0019318361023986398,0.0009517766497461928,6.0,6.0,0.0,6,0.0009986684420772304,0.189714855526318,5.048466206938421e-05,0,0.165112202898321,0.0,0.0,3.45987017352653e-06,7.20965062531004e-05,0
5965,ZNF626,12.512900000001158,2,0.000299877158778768,0.000317258883248731,2.0,2.0,0.0,2,0.00033288948069241003,0.164532926663062,3.97098310771483e-05,0,0.143193113719597,0.0,0.0,1.2733922590051804e-07,5.795366396414611e-05,0
5966,ZNF652,12.509640905309864,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,0
5967,ZNF653,11.98793206856417,0,2.71956184904173e-20,0.00015862944162436498,1.0,0.0,0.0,1,0.00016644474034620502,0.0,3.38707495131675e-05,1,0.0,0.0,1.0,2.6598156925935396e-60,4.81339440286171e-05,0
